paper_id,paper_title,paper_link,year,list_of_staff,number_of_staff,staff_name1,staff_dept1,staff_title1,staff_name2,staff_dept2,staff_title2,staff_name3,staff_dept3,staff_title3
1821,On spectral graph embedding: A non-backtracking perspective and graph approximation,https://epubs.siam.org/doi/pdf/10.1137/1.9781611975321.37,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1822,Heterogeneous information network embedding for recommendation,https://ieeexplore.ieee.org/ielaam/69/8606809/8355676-aam.pdf,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1823,Dual attention network for product compatibility and function satisfiability analysis,https://ojs.aaai.org/index.php/AAAI/article/view/12067/11926,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1824,Multi-view multi-graph embedding for brain network clustering analysis,https://ojs.aaai.org/index.php/AAAI/article/download/11288/11147,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1825,On exploring semantic meanings of links for embedding social networks,https://dl.acm.org/doi/fullHtml/10.1145/3178876.3186114,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1826,Multi-task pharmacovigilance mining from social media posts,https://dl.acm.org/doi/fullHtml/10.1145/3178876.3186053,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1827,Mining weighted frequent closed episodes over multiple sequences,https://hrcak.srce.hr/file/293209,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1828,Learning from multi-view multi-way data via structural factorization machines,https://dl.acm.org/doi/fullHtml/10.1145/3178876.3186071,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1829,Stratified transfer learning for cross-domain activity recognition,https://arxiv.org/pdf/1801.00820,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1830,$\textsf {LoPub} $: high-dimensional crowdsourced data publication with local differential privacy,https://arxiv.org/pdf/1612.04350,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1831,Improving stock market prediction via heterogeneous information fusion,https://arxiv.org/pdf/1801.00588,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1832,A topic model for co-occurring normal documents and short texts,https://openreview.net/pdf?id=bjRjKIsFL4,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1833,Collective fraud detection capturing inter-transaction dependency,http://proceedings.mlr.press/v71/cao18a/cao18a.pdf,2018,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1834,A comprehensive study on social network mental disorders detection via online social media mining,https://par.nsf.gov/servlets/purl/10100139,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1835,Connecting emerging relationships from news via tensor factorization,https://research.baidu.com/Public/uploads/5b333fd288d7f.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1836,Inverse extreme learning machine for learning with label proportions,https://www.ifmlab.org/files/paper/2017_bigdata_paper_1.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1837,Error-robust multi-view clustering,https://arxiv.org/pdf/1801.00384,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1838,Product function need recognition via semi-supervised attention network,https://arxiv.org/pdf/1712.02186,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1839,Contaminant removal for android malware detection systems,https://arxiv.org/pdf/1711.02715,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1840,Bringing semantic structures to user intent detection in online medical queries,https://arxiv.org/pdf/1710.08015,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1841,Differentially private query learning: From data publishing to model publishing,https://arxiv.org/pdf/1710.05095,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1842,BL-MNE: emerging heterogeneous social network embedding through broad learning with aligned autoencoder,https://arxiv.org/pdf/1711.09409,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1843,HitFraud: a broad learning approach for collective fraud detection in heterogeneous information networks,https://arxiv.org/pdf/1709.04129,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1844,Multi-view graph embedding with hub detection for brain network analysis,https://arxiv.org/pdf/1709.03659,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1845,A broad learning approach for context-aware mobile application recommendation,https://arxiv.org/pdf/1709.03621,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1846,Collaborative inference of coexisting information diffusions,https://arxiv.org/pdf/1708.06890,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1847,Coupled sparse matrix factorization for response time prediction in logistics services,https://dl.acm.org/doi/pdf/10.1145/3132847.3132948,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1848,BL-ECD: broad learning based enterprise community detection via hierarchical structure fusion,https://arxiv.org/pdf/1711.09411,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1849,Broad learning based multi-source collaborative recommendation,https://www.ifmlab.org/files/paper/2017_cikm_paper2.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1850,Multi-view clustering with graph embedding for connectome analysis,https://www.researchgate.net/profile/Chun-Ta-Lu/publication/320882173_Multi-view_Clustering_with_Graph_Embedding_for_Connectome_Analysis/links/5aa71029aca272326825f847/Multi-view-Clustering-with-Graph-Embedding-for-Connectome-Analysis.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1851,Community detection for emerging social networks,https://www.ifmlab.org/files/paper/2017_wwwj_paper.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1852,Predicting neighbor label distributions in dynamic heterogeneous information networks,https://yneversky.github.io/Papers/WWWJ_2017.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1853,Disentangled link prediction for signed social networks via disentangled representation learning,https://ira.lib.polyu.edu.hk/bitstream/10397/105662/1/Xu_Disentangled_Link_Prediction.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1854,Multiple social role embedding,https://ira.lib.polyu.edu.hk/bitstream/10397/105663/1/Xu_Multiple_Social_Role.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1855,Deep and broad learning on content-aware POI recommendation,https://www.researchgate.net/profile/Chun-Ta-Lu/publication/321820937_Deep_and_Broad_Learning_on_Content-Aware_POI_Recommendation/links/5aa70cd9aca272326825f815/Deep-and-Broad-Learning-on-Content-Aware-POI-Recommendation.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1856,Efficient revenue maximization for viral marketing in social networks,https://drive.google.com/file/d/1BY0g-KtqhbSYvbPQVhiNtrVKSuUXK3yf/view,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1857,Spatial and semantical label inference for social media: A cross-network data fusion approach,https://yneversky.github.io/Papers/10.1007_s10115-017-1036-2.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1858,Multiple structure-view learning for graph classification,https://ieeexplore.ieee.org/ielaam/5962385/8392548/8047481-aam.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1859,Sequential keystroke behavioral biometrics for mobile user identification via multi-view deep learning,https://arxiv.org/pdf/1711.02703,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1860,Structural deep brain network mining,https://dl.acm.org/doi/pdf/10.1145/3097983.3097988,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1861,Deepmood: modeling mobile phone typing dynamics for mood detection,https://dl.acm.org/doi/pdf/10.1145/3097983.3098086,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1862,Constrained active learning for anchor link prediction across multiple heterogeneous social networks,https://www.mdpi.com/1424-8220/17/8/1786,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1863,Kernelized support tensor machines,http://proceedings.mlr.press/v70/he17a/he17a.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1864,Probabilistic cleaning over trajectory events of mobile RFID objects,https://www.sigspatial.org/wp-content/uploads/special-issues/9/1/04-Paper01_Probabilistic.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1865,CHRS: Cold start recommendation across multiple heterogeneous information networks,https://ieeexplore.ieee.org/iel7/6287639/6514899/07976276.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1866,A robust method for inferring network structures,https://www.nature.com/articles/s41598-017-04725-2,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1867,Computing urban traffic congestions by incorporating sparse GPS probe data and social media data,https://dl.acm.org/doi/pdf/10.1145/3057281,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1868,t-bne: Tensor-based brain network embedding,https://epubs.siam.org/doi/pdf/10.1137/1.9781611974973.22,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1869,Effective prediction of missing data on apache spark over multivariable time series,https://ieeexplore.ieee.org/ielaam/6687317/8552529/7959068-aam.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1870,Real Time Social Attitude Expression Prediction,https://www.ifmlab.org/files/paper/2017_bigdatacongress_paper.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1871,An experimental study on tuning the consistency of NoSQL systems,https://www.researchgate.net/profile/Xiangdong-Huang-3/publication/315941696_An_experimental_study_on_tuning_the_consistency_of_NoSQL_systems/links/6193298e07be5f31b787143c/An-experimental-study-on-tuning-the-consistency-of-NoSQL-systems.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1872,QMSampler: Joint sampling of multiple networks with quality guarantee,https://ieeexplore.ieee.org/ielaam/6687317/8303643/7953577-aam.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1873,Rumor initiator detection in infected signed networks,https://www.ifmlab.org/files/paper/2017_icdcs_paper.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1874,Time series data cleaning: From anomaly detection to anomaly repairing,https://vldb.org/pvldb/vol10/p1046-song.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1875,Inferring social influence of anti-tobacco mass media campaign,https://ieeexplore.ieee.org/ielaam/7728/8008866/7932465-aam.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1876,Modularity in complex multilayer networks with multiple aspects: a static perspective,https://link.springer.com/content/pdf/10.1186/s40535-017-0035-4.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1877,Active zero-shot learning: a novel approach to extreme multi-labeled classification,https://link.springer.com/article/10.1007/s41060-017-0042-5,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1878,Reducing uncertainty of dynamic heterogeneous information networks: a fusing reconstructing approach,https://yneversky.github.io/Papers/YN_DMKD.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1879,Measuring the relevance of different-typed objects in weighted signed heterogeneous information networks,https://www.researchgate.net/profile/Senzhang-Wang/publication/320664924_Measuring_the_relevance_of_different-typed_objects_in_weighted_signed_heterogeneous_information_networks/links/5ab21934a6fdcc1bc0c07098/Measuring-the-relevance-of-different-typed-objects-in-weighted-signed-heterogeneous-information-networks.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1880,Differentially private data publishing and analysis: A survey,https://dro.deakin.edu.au/articles/journal_contribution/Differentially_private_data_publishing_and_analysis_a_survey/20835385/1/files/37092736.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1881,Personalized ranking recommendation via integrating multiple feedbacks,http://shichuan.org/doc/35.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
1882,Collective geographical embedding for geolocating social network users,https://www.academia.edu/download/104527797/pakdd17_CGE.pdf,2017,"['Yu, Philip S.']",1,"Yu, Philip S.",Department of Computer Science,Distinguished Professor,,,,,,
